metric_definition_id	metric_name	display_name	function_code	subfunction_code	category_code	type_code	composition_code	direction_code	industry_code	formula_hint	status_code	maturity_code	description_text	tags	created_by_name	updated_by_name	created_at	updated_at	metric_seq	industry_category_code	seed_ref	verification_result_code	verification_evidence_id	purpose_code	shape_code	temporality_code	precision_code	impact_code	shape_params_json	needs_revalidation	locked_by	locked_at	discipline_code	readiness_min_snapshots	readiness_max_freshness_days	temporality_kind
69530a03-146b-4ab1-9031-9b315b17e4b4	average_time_to_close_monthly_books	Average Time to Close Monthly Books	finance	financial_systems	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	The average number of days it takes to finalize and close the monthly financial accounts.	{}	\N	\N	2026-04-04 09:39:23.500309+00	2026-04-17 09:53:08.242472+00	5786	\N	average_time_to_close_monthly_books	green	\N	efficiency	scalar	period	final	time	\N	f	\N	\N	close_and_control	\N	\N	\N
c223f355-5c98-4bc3-8567-5453094f0199	cost_avoidance_from_asset_management	Cost Avoidance from Asset Management	finance	iso_55001	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	The amount of cost that is avoided due to proactive asset management strategies, which can include maintenance, replacement, and disposal activities.	{}	\N	\N	2026-04-04 09:39:26.517443+00	2026-04-17 09:53:08.242472+00	5937	\N	cost_avoidance_from_asset_management	green	\N	performance	scalar	period	final	financial	\N	f	\N	\N	close_and_control	\N	\N	\N
3c3a0a4b-2ae3-4844-aa10-a8ac08b30db1	cost_benefit_ratio_of_financial_systems	Cost-Benefit Ratio of Financial Systems	finance	financial_systems	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	The comparison of costs incurred to the benefits received from financial systems, assessing their overall value and effectiveness.	{}	\N	\N	2026-04-04 09:39:23.797322+00	2026-04-17 09:53:08.242472+00	5804	\N	cost_benefit_ratio_of_financial_systems	green	\N	performance	scalar	period	final	financial	\N	f	\N	\N	close_and_control	\N	\N	\N
a8f2bf2d-b94b-4f70-ab08-c4d8486a4653	cybersecurity_investment_return	Cybersecurity Investment Return	finance	financial_risk_management	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	The return on investment from cybersecurity measures implemented to protect the company from cyber threats.	{}	\N	\N	2026-04-04 09:38:55.030668+00	2026-04-17 09:53:08.242472+00	5682	\N	cybersecurity_investment_return	green	\N	performance	scalar	period	final	financial	\N	f	\N	\N	close_and_control	\N	\N	\N
3a43a1e3-5853-4442-813f-2af65a621afd	manual_journal_entry_line_item_percentage	Manual journal entry line item percentage	finance	general_ledger	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Percentage of journal entry line items from a manual recurring source + Percentage of journal entry line items from a manual non-recurring source	{}	\N	\N	2026-04-04 09:38:00.791422+00	2026-04-17 09:53:08.242472+00	5404	\N	manual_journal_entry_line_item_percentage	green	\N	operational	scalar	period	final	quality	\N	f	\N	\N	close_and_control	\N	\N	\N
ce3e566b-36c4-423b-b668-149ddf94e0b4	total_cost_of_the_depreciation_expense_per_k_revenue	Total cost of the depreciation expense per $1,000 revenue	finance	general_ledger	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Depreciation expense for fixed assets / (Total business entity revenue * 0.0010)	{}	\N	\N	2026-04-04 09:38:01.795564+00	2026-04-17 09:53:08.242472+00	5460	\N	total_cost_of_the_depreciation_expense_per_1_000_revenue	green	\N	efficiency	scalar	period	final	financial	\N	f	\N	\N	close_and_control	\N	\N	\N
4270c6fd-8cd3-401a-ab1a-22dfff3c6c61	fixed_asset_investment_ratio	Fixed Asset Investment Ratio	finance	fixed_assets	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	The proportion of total capital investment that is allocated towards fixed assets, signifying the company's strategy on asset-intensive operations.	{}	\N	\N	2026-04-04 09:39:26.867987+00	2026-04-17 09:53:08.242472+00	5951	\N	fixed_asset_investment_ratio	green	\N	reference	scalar	period	final	financial	\N	f	\N	\N	close_and_control	\N	\N	\N
a48582f2-28dd-488c-b595-e04400018ae5	identification_of_change_in_risk_until_changes_to_risk_management_policies_and	Identification of change in risk until changes to risk management policies and procedures are completed and ready for deployment/communication/implementation by	finance	general_ledger	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Identification of change in risk until changes to risk management policies and procedures are completed and ready for deployment/communication/implementation by metric.	{}	\N	\N	2026-04-04 09:38:00.328342+00	2026-04-17 09:53:08.242472+00	5377	\N	cycle_time_in_calendar_days_including_weekends_from_identification_of_change_in_risk_until_changes_to_risk_management_policies_and_procedures_are_completed_and_ready_for_deployment_communication_implementation_by_the_business_entity	green	\N	operational	scalar	period	final	time	\N	f	\N	\N	close_and_control	\N	\N	\N
fb08a8b5-ca64-4977-a8de-bf7acc927eb1	tax_optimization_strategy_score	Tax Optimization Strategy Score	finance	tax	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	A qualitative assessment of the company's tax optimization strategies to gauge their effectiveness in reducing the overall tax burden.	{}	\N	\N	2026-04-04 09:39:23.059666+00	2026-04-17 09:53:08.242472+00	5770	\N	tax_optimization_strategy_score	green	\N	performance	scalar	period	final	financial	\N	f	\N	\N	close_and_control	\N	\N	\N
923799ab-8604-4ddf-87ae-50476f1ec5a8	volatility_risk	Volatility Risk	finance	financial_risk_management	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	The risk of changes in the price or value of a security or portfolio due to volatility in the underlying market. It is an important KPI for risk management, as it helps to identify potential volatility risks in the company's portfolio.	{}	\N	\N	2026-04-04 09:38:54.685159+00	2026-04-17 09:53:08.242472+00	5659	\N	volatility_risk	green	\N	operational	scalar	period	final	risk	\N	f	\N	\N	close_and_control	\N	\N	\N
2284c20f-eb7a-4bfb-86db-08a45ca7d6c9	accounts_standard_with_the_business_units_reporting_to_your_site	Accounts standard with the business units reporting to your site	finance	general_ledger	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	(Number of standard accounts in chart of accounts / Number of accounts in the chart of accounts) * 100.0	{}	\N	\N	2026-04-04 09:38:00.99884+00	2026-04-17 09:53:08.242472+00	5416	\N	percentage_of_accounts_that_are_standard_with_the_business_units_reporting_to_your_site	green	\N	operational	scalar	period	final	financial	\N	f	\N	\N	close_and_control	\N	\N	\N
0a3ca626-7aae-4f92-9112-db64a268f1b8	accruals_generated_using_a_fully_manual_method	Accruals generated using a fully manual method	finance	general_ledger	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Percentage of total accruals generated manually	{}	\N	\N	2026-04-04 09:38:01.530229+00	2026-04-17 09:53:08.242472+00	5446	\N	percentage_of_total_accruals_generated_using_a_fully_manual_method	green	\N	operational	scalar	period	final	financial	\N	f	\N	\N	close_and_control	\N	\N	\N
6694daff-d60f-421d-81cc-cce6e6a575e4	intercompany_transactions_processed_using_a_fully_automated_method	Intercompany transactions processed using a fully automated method	finance	general_ledger	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Percentage of intercompany transactions processed by automated methods	{}	\N	\N	2026-04-04 09:38:01.095182+00	2026-04-17 09:53:08.242472+00	5421	\N	percentage_of_intercompany_transactions_processed_using_a_fully_automated_method	green	\N	efficiency	scalar	period	final	time	\N	f	\N	\N	close_and_control	\N	\N	\N
f546adfa-01df-4687-884a-8a8978fb0d34	vat_recovery_rate	VAT Recovery Rate	finance	tax	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	The percentage of Value Added Tax (VAT) that is successfully recovered relative to the total VAT paid, indicating the efficiency of VAT management.	{}	\N	\N	2026-04-04 09:39:22.488318+00	2026-04-17 09:53:08.242472+00	5735	\N	vat_recovery_rate	green	\N	efficiency	scalar	period	final	financial	\N	f	\N	\N	close_and_control	\N	\N	\N
b1945ab1-7ad0-47ac-93d8-94741dd70532	accruals_generated_using_both_automation_and_manual_methods	Accruals generated using both automation and manual methods	finance	general_ledger	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Percentage of total accruals generated by hybrid methods	{}	\N	\N	2026-04-04 09:38:01.546361+00	2026-04-17 09:53:08.242472+00	5447	\N	percentage_of_total_accruals_generated_using_both_automation_and_manual_methods	green	\N	operational	scalar	period	final	financial	\N	f	\N	\N	close_and_control	\N	\N	\N
141d7aaf-1e29-45ab-ac1a-01c4221b4bb2	approved_capital_projects_considered_within_or_on_budget_for_spending	Approved capital projects considered within or on budget for spending	finance	general_ledger	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Approved capital projects considered within or on budget for spending metric.	{}	\N	\N	2026-04-04 09:38:01.015429+00	2026-04-17 09:53:08.242472+00	5417	\N	percentage_of_approved_capital_projects_considered_within_or_on_budget_for_spending	green	\N	performance	scalar	period	final	financial	\N	f	\N	\N	close_and_control	\N	\N	\N
fe595f86-5305-4104-809c-dd183a19a2d9	journal_entries_processed_by_partially_system_generated_partially_manual_methods	Journal entries processed by partially system-generated, partially manual, methods	finance	general_ledger	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Journal entries processed by partially system-generated, partially manual, methods metric.	{}	\N	\N	2026-04-04 09:38:01.176374+00	2026-04-17 09:53:08.242472+00	5426	\N	percentage_of_journal_entries_processed_by_partially_system_generated_partially_manual_methods	green	\N	operational	scalar	period	final	financial	\N	f	\N	\N	close_and_control	\N	\N	\N
a1d0c2d8-f719-481a-813c-918cca92fd99	journal_entry_line_items_corrective_adjusting	Journal entry line items corrective/adjusting	finance	general_ledger	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Journal entry line items corrective/adjusting metric.	{}	\N	\N	2026-04-04 09:38:01.357653+00	2026-04-17 09:53:08.242472+00	5436	\N	percentage_of_journal_entry_line_items_that_are_corrective_adjusting	green	\N	operational	scalar	period	final	volume	\N	f	\N	\N	close_and_control	\N	\N	\N
fb2f8c5c-5fad-40d3-bb8f-a810b5baf705	journal_entry_line_items_directly_linked_from_an_internal_external_system	Journal entry line items directly linked from an internal/external system	finance	general_ledger	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Journal entry line items directly linked from an internal/external system metric.	{}	\N	\N	2026-04-04 09:38:01.262242+00	2026-04-17 09:53:08.242472+00	5431	\N	percentage_of_journal_entry_line_items_directly_linked_from_an_internal_external_system	green	\N	operational	scalar	period	final	volume	\N	f	\N	\N	close_and_control	\N	\N	\N
6c33c19f-fc88-4087-8b40-b9ff19430de5	primary_controls_automated	Primary controls automated	finance	general_ledger	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	(Number of automated primary controls / Number of identified primary controls) * 100.0	{}	\N	\N	2026-04-04 09:38:01.441063+00	2026-04-17 09:53:08.242472+00	5441	\N	percentage_of_primary_controls_that_are_automated	green	\N	operational	scalar	period	final	compliance	\N	f	\N	\N	close_and_control	\N	\N	\N
f54ca1d3-13b0-4a85-b2e2-1747ef5f4f68	sg_a_as_of_revenue	SG&A as % of Revenue	finance	general_ledger	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Selling, general & administrative costs relative to revenue	{}	\N	\N	2026-04-04 09:38:01.721823+00	2026-04-17 09:53:08.242472+00	5456	\N	sg_a_as_of_revenue	green	\N	efficiency	scalar	period	final	financial	\N	f	\N	\N	close_and_control	\N	\N	\N
d702bc56-d849-41ce-9c25-d08c16756089	capital_projects_completed_on_time	Capital projects completed on time	finance	general_ledger	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Capital projects completed on time metric.	{}	\N	\N	2026-04-04 09:38:01.032551+00	2026-04-17 09:53:08.242472+00	5418	\N	percentage_of_capital_projects_completed_on_time	green	\N	performance	scalar	period	final	time	\N	f	\N	\N	close_and_control	\N	\N	\N
e338b1ff-de72-4dbc-b73c-00e0d78bc52c	control_violations_new	Control violations new	finance	general_ledger	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	(Number of new control violations in last twelve months / Number of control violations in last twelve months pertaining to financial reporting/accounting and/or security/access to financial records) *...	{}	\N	\N	2026-04-04 09:38:01.56662+00	2026-04-17 09:53:08.242472+00	5448	\N	percentage_of_total_control_violations_that_are_new	green	\N	diagnostic	scalar	period	final	quality	\N	f	\N	\N	close_and_control	\N	\N	\N
8f87d684-3cd0-4819-a7b4-99eb57c3ec30	intercompany_transactions_processed_using_a_fully_manual_method	Intercompany transactions processed using a fully manual method	finance	general_ledger	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Percentage of intercompany transactions processed manually	{}	\N	\N	2026-04-04 09:38:01.109724+00	2026-04-17 09:53:08.242472+00	5422	\N	percentage_of_intercompany_transactions_processed_using_a_fully_manual_method	green	\N	efficiency	scalar	period	final	time	\N	f	\N	\N	close_and_control	\N	\N	\N
b36a6a1b-6706-4445-bd60-5a50e381ef7c	journal_entries_processed_error_free	Journal entries processed Error-Free Rate	finance	general_ledger	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Journal entries processed Error-Free Rate metric.	{}	\N	\N	2026-04-04 09:38:01.194455+00	2026-04-17 09:53:08.242472+00	5427	\N	percentage_of_journal_entries_processed_error_free_the_first_time	green	\N	operational	scalar	period	final	quality	\N	f	\N	\N	close_and_control	\N	\N	\N
1747bac9-f351-4976-9717-2c97da3cde13	journal_entries_processed_manually	Journal entries processed manually	finance	general_ledger	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Journal entries processed manually metric.	{}	\N	\N	2026-04-04 09:38:01.209711+00	2026-04-17 09:53:08.242472+00	5428	\N	percentage_of_journal_entries_processed_manually	green	\N	operational	scalar	period	final	volume	\N	f	\N	\N	close_and_control	\N	\N	\N
a1ae71d5-c1b3-43c7-9a4b-2bc89ebc41d4	journal_entry_line_items_first_time_originating	Journal entry line items first time/originating	finance	general_ledger	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Journal entry line items first time/originating metric.	{}	\N	\N	2026-04-04 09:38:01.376787+00	2026-04-17 09:53:08.242472+00	5437	\N	percentage_of_journal_entry_line_items_that_are_first_time_originating	green	\N	operational	scalar	period	final	volume	\N	f	\N	\N	close_and_control	\N	\N	\N
90235a75-7ab1-4c1f-a74f-409b06260236	primary_controls_detective_in_nature	Primary controls detective in nature	finance	general_ledger	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	(Number of detective primary controls / Number of identified primary controls) * 100.0	{}	\N	\N	2026-04-04 09:38:01.456575+00	2026-04-17 09:53:08.242472+00	5442	\N	percentage_of_primary_controls_that_are_detective_in_nature	green	\N	operational	scalar	period	final	compliance	\N	f	\N	\N	close_and_control	\N	\N	\N
da795cee-893f-4c11-a3a6-9745a24ec6bd	return_on_investment_roi_due_to_ai_initiatives_in_finance	Return on investment (ROI) due to AI initiatives in finance	finance	general_ledger	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	ROI acheived with AI initiatives in finance	{}	\N	\N	2026-04-04 09:38:01.643791+00	2026-04-17 09:53:08.242472+00	5452	\N	return_on_investment_roi_due_to_ai_initiatives_in_finance	green	\N	performance	scalar	period	final	financial	\N	f	\N	\N	close_and_control	\N	\N	\N
5345658c-7a09-4f33-a3a5-e6f27425d346	subledger_to_gl_reconciliation_delay	Subledger-to-GL Reconciliation Delay	finance	general_ledger	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Average days between subledger close and GL reconciliation completion. Measures integration latency between subsidiary ledgers and the general ledger.	{}	\N	\N	2026-04-04 09:38:01.735662+00	2026-04-17 09:53:08.242472+00	5457	\N	subledger_to_gl_reconciliation_delay	green	\N	efficiency	scalar	period	final	time	\N	f	\N	\N	close_and_control	\N	\N	\N
4470f382-cdf2-4f7f-a417-4c1f02efbe74	finance_function_it_costs_allocated_to_controls_and_risk_management	Finance function IT costs allocated to controls and risk management	finance	general_ledger	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Percentage of IT cost to perform the function manage financial resources allocated to controls and risk management	{}	\N	\N	2026-04-04 09:38:01.061137+00	2026-04-17 09:53:08.242472+00	5419	\N	percentage_of_finance_function_it_costs_allocated_to_controls_and_risk_management	green	\N	operational	scalar	period	final	financial	\N	f	\N	\N	close_and_control	\N	\N	\N
48043c53-b081-471f-b131-6bb101e734a1	intercompany_transactions_processed_using_both_automation_and_manual_methods	Intercompany transactions processed using both automation and manual methods	finance	general_ledger	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Percentage of intercompany transactions processed by hybrid methods	{}	\N	\N	2026-04-04 09:38:01.123847+00	2026-04-17 09:53:08.242472+00	5423	\N	percentage_of_intercompany_transactions_processed_using_both_automation_and_manual_methods	green	\N	efficiency	scalar	period	final	time	\N	f	\N	\N	close_and_control	\N	\N	\N
